image_name;latitude;longitude;date;osm_id;vector_unit_x;vector_unit_y;dist_a_fachada;fov;heading;url
iz-107-zarzuela;-13.529177772100686;-71.98325668572332;2013-11;zarzuela;-0.24883973498284176;0.968544674392291;5.0;90.0;-103.42580930503051;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.52917686658604,-71.98325272338334&fov=90.0&pitch=0&key=&heading=-103.42580930503051
iz-110-zarzuela;-13.529129082649536;-71.98327046579313;2013-11;zarzuela;-0.28648929573004644;0.9580834428337136;5.0;90.0;-105.62272446917194;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.52912809501224,-71.98326679362711&fov=90.0&pitch=0&key=&heading=-105.62272446917194
iz-116-zarzuela;-13.529001475003863;-71.98330773854495;2013-11;zarzuela;-0.28648929573004644;0.9580834428337136;5.0;90.0;-105.62272922441596;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.52900278655226,-71.98331228854714&fov=90.0&pitch=0&key=&heading=-105.62272922441596
iz-122-zarzuela;-13.528901393718959;-71.98335383831866;2013-11;zarzuela;-0.4374003458739472;0.8992668888763509;5.0;90.0;-114.76160411372793;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.52890264612135,-71.98335647923548&fov=90.0&pitch=0&key=&heading=-114.76160411372793
iz-130-zarzuela;-13.528819805398925;-71.98339579044797;2013-11;zarzuela;-0.5867203003119443;0.8097896573813855;5.0;90.0;-124.64020536660844;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.5288206,-71.9833969&fov=90.0&pitch=0&key=&heading=-124.64020536660844
iz-133-zarzuela;-13.52874283250872;-71.98345133897242;2013-11;zarzuela;-0.5867203003119443;0.8097896573813855;5.0;90.0;-124.64020519962712;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.52873855824148,-71.98344511179988&fov=90.0&pitch=0&key=&heading=-124.64020519962712
iz-140-zarzuela;-13.528687686360275;-71.98349254831099;2013-11;zarzuela;-0.7880426459520212;0.6156206528057171;5.0;90.0;-140.6940508856947;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.52867673082013,-71.98348356828897&fov=90.0&pitch=0&key=&heading=-140.6940508856947
iz-141-zarzuela;-13.5286602436504;-71.98352756271917;2013-11;zarzuela;-0.7880426459520212;0.6156206528057171;5.0;90.0;-140.6940494243512;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.52864215605837,-71.98351274394162&fov=90.0&pitch=0&key=&heading=-140.6940494243512
iz-145-zarzuela;-13.528598718960739;-71.98360606259575;2013-11;zarzuela;-0.7880426459520212;0.6156206528057171;5.0;90.0;-140.69404351025756;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.5285807,-71.9835913&fov=90.0&pitch=0&key=&heading=-140.69404351025756
iz-153-zarzuela;-13.528533242081986;-71.9836918863245;2013-11;zarzuela;-0.8435790416320823;0.5370050283927493;5.0;90.0;-146.24734983485044;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.52851894531155,-71.9836823284991&fov=90.0&pitch=0&key=&heading=-146.24734983485044
iz-156-zarzuela;-13.52848383415618;-71.98376911619785;2013-11;zarzuela;-0.8435790416320823;0.5370050283927493;5.0;90.0;-146.24734373660326;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.52846748307118,-71.98375818558168&fov=90.0&pitch=0&key=&heading=-146.24734373660326
iz-160-zarzuela;-13.52842684975298;-71.98384357950495;2013-11;zarzuela;-0.7659142723689017;0.6429427092530219;5.01875;89.6875;-138.6718265732862;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.52841602083081,-71.98383404266426&fov=89.6875&pitch=0&key=&heading=-138.6718265732862
iz-166-zarzuela;-13.528300945106905;-71.98389746232307;2013-11;zarzuela;0.13514026270478996;0.9908264779445897;5.060975609756097;88.98373983739837;-81.71470572382681;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.528303,-71.9838837&fov=88.98373983739837&pitch=0&key=&heading=-81.71470572382681
